site,logger,ID,Date,Temp,Intensity
False Caye,3,False Caye 3,1/25/2019 20:00,26.683,0
False Caye,3,False Caye 3,1/25/2019 20:30,26.683,0
False Caye,3,False Caye 3,1/25/2019 21:00,26.585,0
False Caye,3,False Caye 3,1/25/2019 21:30,26.488,0
False Caye,3,False Caye 3,1/25/2019 22:00,26.488,0
False Caye,3,False Caye 3,1/25/2019 22:30,26.488,0
False Caye,3,False Caye 3,1/25/2019 23:00,26.488,0
False Caye,3,False Caye 3,1/25/2019 23:30,26.39,0
False Caye,3,False Caye 3,1/26/2019 0:00,26.39,0
False Caye,3,False Caye 3,1/26/2019 0:30,26.39,0
False Caye,3,False Caye 3,1/26/2019 1:00,26.39,0
False Caye,3,False Caye 3,1/26/2019 1:30,26.39,0
False Caye,3,False Caye 3,1/26/2019 2:00,26.39,0
False Caye,3,False Caye 3,1/26/2019 2:30,26.39,0
False Caye,3,False Caye 3,1/26/2019 3:00,26.39,0
False Caye,3,False Caye 3,1/26/2019 3:30,26.292,0
False Caye,3,False Caye 3,1/26/2019 4:00,26.292,0
False Caye,3,False Caye 3,1/26/2019 4:30,26.292,0
False Caye,3,False Caye 3,1/26/2019 5:00,26.292,0
False Caye,3,False Caye 3,1/26/2019 5:30,26.292,0
False Caye,3,False Caye 3,1/26/2019 6:00,26.292,0
False Caye,3,False Caye 3,1/26/2019 6:30,26.292,0
False Caye,3,False Caye 3,1/26/2019 7:00,26.292,0
False Caye,3,False Caye 3,1/26/2019 7:30,26.292,0
False Caye,3,False Caye 3,1/26/2019 8:00,26.292,0
False Caye,3,False Caye 3,1/26/2019 8:30,26.292,0
False Caye,3,False Caye 3,1/26/2019 9:00,26.39,22
False Caye,3,False Caye 3,1/26/2019 9:30,26.39,16
False Caye,3,False Caye 3,1/26/2019 10:00,26.292,69
False Caye,3,False Caye 3,1/26/2019 10:30,26.195,64
False Caye,3,False Caye 3,1/26/2019 11:00,26.292,192
False Caye,3,False Caye 3,1/26/2019 11:30,26.292,240
False Caye,3,False Caye 3,1/26/2019 12:00,26.39,480
False Caye,3,False Caye 3,1/26/2019 12:30,26.292,368
False Caye,3,False Caye 3,1/26/2019 13:00,26.488,576
False Caye,3,False Caye 3,1/26/2019 13:30,26.585,672
False Caye,3,False Caye 3,1/26/2019 14:00,26.488,400
False Caye,3,False Caye 3,1/26/2019 14:30,26.585,432
False Caye,3,False Caye 3,1/26/2019 15:00,26.781,864
False Caye,3,False Caye 3,1/26/2019 15:30,26.977,1728
False Caye,3,False Caye 3,1/26/2019 16:00,26.781,608
False Caye,3,False Caye 3,1/26/2019 16:30,26.683,304
False Caye,3,False Caye 3,1/26/2019 17:00,26.977,384
False Caye,3,False Caye 3,1/26/2019 17:30,26.977,496
False Caye,3,False Caye 3,1/26/2019 18:00,26.879,336
False Caye,3,False Caye 3,1/26/2019 18:30,26.879,184
False Caye,3,False Caye 3,1/26/2019 19:00,26.781,86
False Caye,3,False Caye 3,1/26/2019 19:30,26.781,21
False Caye,3,False Caye 3,1/26/2019 20:00,26.683,0
False Caye,3,False Caye 3,1/26/2019 20:30,26.683,0
False Caye,3,False Caye 3,1/26/2019 21:00,26.683,0
False Caye,3,False Caye 3,1/26/2019 21:30,26.683,0
False Caye,3,False Caye 3,1/26/2019 22:00,26.585,0
False Caye,3,False Caye 3,1/26/2019 22:30,26.585,0
False Caye,3,False Caye 3,1/26/2019 23:00,26.585,0
False Caye,3,False Caye 3,1/26/2019 23:30,26.488,0
False Caye,3,False Caye 3,1/27/2019 0:00,26.488,0
False Caye,3,False Caye 3,1/27/2019 0:30,26.488,0
False Caye,3,False Caye 3,1/27/2019 1:00,26.488,0
False Caye,3,False Caye 3,1/27/2019 1:30,26.39,0
False Caye,3,False Caye 3,1/27/2019 2:00,26.39,0
False Caye,3,False Caye 3,1/27/2019 2:30,26.292,0
False Caye,3,False Caye 3,1/27/2019 3:00,26.292,0
False Caye,3,False Caye 3,1/27/2019 3:30,26.292,0
False Caye,3,False Caye 3,1/27/2019 4:00,26.292,0
False Caye,3,False Caye 3,1/27/2019 4:30,26.292,0
False Caye,3,False Caye 3,1/27/2019 5:00,26.097,0
False Caye,3,False Caye 3,1/27/2019 5:30,26.097,0
False Caye,3,False Caye 3,1/27/2019 6:00,26.097,0
False Caye,3,False Caye 3,1/27/2019 6:30,26.097,0
False Caye,3,False Caye 3,1/27/2019 7:00,26.097,0
False Caye,3,False Caye 3,1/27/2019 7:30,26.097,0
False Caye,3,False Caye 3,1/27/2019 8:00,26.097,0
False Caye,3,False Caye 3,1/27/2019 8:30,26.097,6
False Caye,3,False Caye 3,1/27/2019 9:00,26.195,45
False Caye,3,False Caye 3,1/27/2019 9:30,26.292,111
False Caye,3,False Caye 3,1/27/2019 10:00,26.39,160
False Caye,3,False Caye 3,1/27/2019 10:30,26.585,272
False Caye,3,False Caye 3,1/27/2019 11:00,26.683,384
False Caye,3,False Caye 3,1/27/2019 11:30,26.781,432
False Caye,3,False Caye 3,1/27/2019 12:00,26.879,480
False Caye,3,False Caye 3,1/27/2019 12:30,26.977,864
False Caye,3,False Caye 3,1/27/2019 13:00,27.075,960
False Caye,3,False Caye 3,1/27/2019 13:30,27.173,1024
False Caye,3,False Caye 3,1/27/2019 14:00,27.272,704
False Caye,3,False Caye 3,1/27/2019 14:30,27.272,896
False Caye,3,False Caye 3,1/27/2019 15:00,27.37,1152
False Caye,3,False Caye 3,1/27/2019 15:30,27.37,1536
False Caye,3,False Caye 3,1/27/2019 16:00,27.37,960
False Caye,3,False Caye 3,1/27/2019 16:30,27.272,864
False Caye,3,False Caye 3,1/27/2019 17:00,27.075,864
False Caye,3,False Caye 3,1/27/2019 17:30,27.075,432
False Caye,3,False Caye 3,1/27/2019 18:00,27.075,192
False Caye,3,False Caye 3,1/27/2019 18:30,26.879,71
False Caye,3,False Caye 3,1/27/2019 19:00,26.879,144
False Caye,3,False Caye 3,1/27/2019 19:30,26.683,16
False Caye,3,False Caye 3,1/27/2019 20:00,26.683,0
False Caye,3,False Caye 3,1/27/2019 20:30,26.683,0
False Caye,3,False Caye 3,1/27/2019 21:00,26.683,0
False Caye,3,False Caye 3,1/27/2019 21:30,26.683,0
False Caye,3,False Caye 3,1/27/2019 22:00,26.585,0
False Caye,3,False Caye 3,1/27/2019 22:30,26.488,0
False Caye,3,False Caye 3,1/27/2019 23:00,26.488,0
False Caye,3,False Caye 3,1/27/2019 23:30,26.292,0
False Caye,3,False Caye 3,1/28/2019 0:00,26.39,0
False Caye,3,False Caye 3,1/28/2019 0:30,26.39,0
False Caye,3,False Caye 3,1/28/2019 1:00,26.39,0
False Caye,3,False Caye 3,1/28/2019 1:30,26.195,0
False Caye,3,False Caye 3,1/28/2019 2:00,26.195,0
False Caye,3,False Caye 3,1/28/2019 2:30,26.292,0
False Caye,3,False Caye 3,1/28/2019 3:00,26.292,0
False Caye,3,False Caye 3,1/28/2019 3:30,26.292,0
False Caye,3,False Caye 3,1/28/2019 4:00,26.39,0
False Caye,3,False Caye 3,1/28/2019 4:30,26.292,0
False Caye,3,False Caye 3,1/28/2019 5:00,26.292,0
False Caye,3,False Caye 3,1/28/2019 5:30,26.39,0
False Caye,3,False Caye 3,1/28/2019 6:00,26.292,0
False Caye,3,False Caye 3,1/28/2019 6:30,26.195,0
False Caye,3,False Caye 3,1/28/2019 7:00,26.195,0
False Caye,3,False Caye 3,1/28/2019 7:30,26.195,0
False Caye,3,False Caye 3,1/28/2019 8:00,26.195,0
False Caye,3,False Caye 3,1/28/2019 8:30,26.195,3
False Caye,3,False Caye 3,1/28/2019 9:00,26.195,34
False Caye,3,False Caye 3,1/28/2019 9:30,26.292,96
False Caye,3,False Caye 3,1/28/2019 10:00,26.292,128
False Caye,3,False Caye 3,1/28/2019 10:30,26.39,176
False Caye,3,False Caye 3,1/28/2019 11:00,26.488,304
False Caye,3,False Caye 3,1/28/2019 11:30,26.585,496
False Caye,3,False Caye 3,1/28/2019 12:00,26.683,576
False Caye,3,False Caye 3,1/28/2019 12:30,26.781,464
False Caye,3,False Caye 3,1/28/2019 13:00,26.879,1152
False Caye,3,False Caye 3,1/28/2019 13:30,26.977,2176
False Caye,3,False Caye 3,1/28/2019 14:00,27.075,1536
False Caye,3,False Caye 3,1/28/2019 14:30,27.075,1088
False Caye,3,False Caye 3,1/28/2019 15:00,27.075,2048
False Caye,3,False Caye 3,1/28/2019 15:30,27.075,2304
False Caye,3,False Caye 3,1/28/2019 16:00,27.075,896
False Caye,3,False Caye 3,1/28/2019 16:30,26.977,1920
False Caye,3,False Caye 3,1/28/2019 17:00,26.879,960
False Caye,3,False Caye 3,1/28/2019 17:30,26.879,464
False Caye,3,False Caye 3,1/28/2019 18:00,26.977,704
False Caye,3,False Caye 3,1/28/2019 18:30,26.879,448
False Caye,3,False Caye 3,1/28/2019 19:00,26.781,192
False Caye,3,False Caye 3,1/28/2019 19:30,26.683,38
False Caye,3,False Caye 3,1/28/2019 20:00,26.683,0
False Caye,3,False Caye 3,1/28/2019 20:30,26.683,0
False Caye,3,False Caye 3,1/28/2019 21:00,26.585,0
False Caye,3,False Caye 3,1/28/2019 21:30,26.585,0
False Caye,3,False Caye 3,1/28/2019 22:00,26.585,0
False Caye,3,False Caye 3,1/28/2019 22:30,26.488,0
False Caye,3,False Caye 3,1/28/2019 23:00,26.488,0
False Caye,3,False Caye 3,1/28/2019 23:30,26.39,0
False Caye,3,False Caye 3,1/29/2019 0:00,26.39,0
False Caye,3,False Caye 3,1/29/2019 0:30,26.292,0
False Caye,3,False Caye 3,1/29/2019 1:00,26.292,0
False Caye,3,False Caye 3,1/29/2019 1:30,26.195,0
False Caye,3,False Caye 3,1/29/2019 2:00,26.097,0
False Caye,3,False Caye 3,1/29/2019 2:30,26.195,0
False Caye,3,False Caye 3,1/29/2019 3:00,26.097,0
False Caye,3,False Caye 3,1/29/2019 3:30,26.097,0
False Caye,3,False Caye 3,1/29/2019 4:00,26,0
False Caye,3,False Caye 3,1/29/2019 4:30,26,0
False Caye,3,False Caye 3,1/29/2019 5:00,26.097,0
False Caye,3,False Caye 3,1/29/2019 5:30,26,0
False Caye,3,False Caye 3,1/29/2019 6:00,25.902,0
False Caye,3,False Caye 3,1/29/2019 6:30,26,0
False Caye,3,False Caye 3,1/29/2019 7:00,25.902,0
False Caye,3,False Caye 3,1/29/2019 7:30,25.902,0
False Caye,3,False Caye 3,1/29/2019 8:00,26,0
False Caye,3,False Caye 3,1/29/2019 8:30,26,7
False Caye,3,False Caye 3,1/29/2019 9:00,26,44
False Caye,3,False Caye 3,1/29/2019 9:30,26.097,105
False Caye,3,False Caye 3,1/29/2019 10:00,26.097,200
False Caye,3,False Caye 3,1/29/2019 10:30,26.292,192
False Caye,3,False Caye 3,1/29/2019 11:00,26.292,144
False Caye,3,False Caye 3,1/29/2019 11:30,26.488,208
False Caye,3,False Caye 3,1/29/2019 12:00,26.488,864
False Caye,3,False Caye 3,1/29/2019 12:30,26.781,416
False Caye,3,False Caye 3,1/29/2019 13:00,27.075,1728
False Caye,3,False Caye 3,1/29/2019 13:30,27.37,768
False Caye,3,False Caye 3,1/29/2019 14:00,27.468,992
False Caye,3,False Caye 3,1/29/2019 14:30,27.468,992
False Caye,3,False Caye 3,1/29/2019 15:00,27.468,1600
False Caye,3,False Caye 3,1/29/2019 15:30,27.567,992
False Caye,3,False Caye 3,1/29/2019 16:00,27.567,1792
False Caye,3,False Caye 3,1/29/2019 16:30,27.665,608
False Caye,3,False Caye 3,1/29/2019 17:00,27.567,512
False Caye,3,False Caye 3,1/29/2019 17:30,27.468,496
False Caye,3,False Caye 3,1/29/2019 18:00,27.272,672
False Caye,3,False Caye 3,1/29/2019 18:30,27.173,400
False Caye,3,False Caye 3,1/29/2019 19:00,27.075,192
False Caye,3,False Caye 3,1/29/2019 19:30,26.977,44
False Caye,3,False Caye 3,1/29/2019 20:00,26.879,0
False Caye,3,False Caye 3,1/29/2019 20:30,26.781,0
False Caye,3,False Caye 3,1/29/2019 21:00,26.781,0
False Caye,3,False Caye 3,1/29/2019 21:30,26.683,0
False Caye,3,False Caye 3,1/29/2019 22:00,26.585,0
False Caye,3,False Caye 3,1/29/2019 22:30,26.488,0
False Caye,3,False Caye 3,1/29/2019 23:00,26.39,0
False Caye,3,False Caye 3,1/29/2019 23:30,26.39,0
False Caye,3,False Caye 3,1/30/2019 0:00,26.292,0
False Caye,3,False Caye 3,1/30/2019 0:30,26.292,0
False Caye,3,False Caye 3,1/30/2019 1:00,26.292,0
False Caye,3,False Caye 3,1/30/2019 1:30,26.292,0
False Caye,3,False Caye 3,1/30/2019 2:00,26.292,0
False Caye,3,False Caye 3,1/30/2019 2:30,26.292,0
False Caye,3,False Caye 3,1/30/2019 3:00,26.292,0
False Caye,3,False Caye 3,1/30/2019 3:30,26.292,0
False Caye,3,False Caye 3,1/30/2019 4:00,26.195,0
False Caye,3,False Caye 3,1/30/2019 4:30,26.195,0
False Caye,3,False Caye 3,1/30/2019 5:00,26.195,0
False Caye,3,False Caye 3,1/30/2019 5:30,26.195,0
False Caye,3,False Caye 3,1/30/2019 6:00,26.097,0
False Caye,3,False Caye 3,1/30/2019 6:30,26.195,0
False Caye,3,False Caye 3,1/30/2019 7:00,26.097,0
False Caye,3,False Caye 3,1/30/2019 7:30,26.097,0
False Caye,3,False Caye 3,1/30/2019 8:00,26.097,0
False Caye,3,False Caye 3,1/30/2019 8:30,26.097,6
False Caye,3,False Caye 3,1/30/2019 9:00,26.195,46
False Caye,3,False Caye 3,1/30/2019 9:30,26.097,113
False Caye,3,False Caye 3,1/30/2019 10:00,26.195,152
False Caye,3,False Caye 3,1/30/2019 10:30,26.292,352
False Caye,3,False Caye 3,1/30/2019 11:00,26.488,272
False Caye,3,False Caye 3,1/30/2019 11:30,26.585,432
False Caye,3,False Caye 3,1/30/2019 12:00,26.879,800
False Caye,3,False Caye 3,1/30/2019 12:30,27.075,512
False Caye,3,False Caye 3,1/30/2019 13:00,27.272,992
False Caye,3,False Caye 3,1/30/2019 13:30,27.961,1280
False Caye,3,False Caye 3,1/30/2019 14:00,28.06,1152
False Caye,3,False Caye 3,1/30/2019 14:30,28.06,1408
False Caye,3,False Caye 3,1/30/2019 15:00,27.961,1600
False Caye,3,False Caye 3,1/30/2019 15:30,27.764,1024
False Caye,3,False Caye 3,1/30/2019 16:00,27.567,1024
False Caye,3,False Caye 3,1/30/2019 16:30,27.468,864
False Caye,3,False Caye 3,1/30/2019 17:00,27.37,1344
False Caye,3,False Caye 3,1/30/2019 17:30,27.272,672
False Caye,3,False Caye 3,1/30/2019 18:00,27.272,464
False Caye,3,False Caye 3,1/30/2019 18:30,27.272,304
False Caye,3,False Caye 3,1/30/2019 19:00,27.272,136
False Caye,3,False Caye 3,1/30/2019 19:30,27.173,57
False Caye,3,False Caye 3,1/30/2019 20:00,27.075,0
False Caye,3,False Caye 3,1/30/2019 20:30,26.977,0
False Caye,3,False Caye 3,1/30/2019 21:00,26.879,0
False Caye,3,False Caye 3,1/30/2019 21:30,26.683,0
False Caye,3,False Caye 3,1/30/2019 22:00,26.585,0
False Caye,3,False Caye 3,1/30/2019 22:30,26.585,0
False Caye,3,False Caye 3,1/30/2019 23:00,26.488,0
False Caye,3,False Caye 3,1/30/2019 23:30,26.488,0
False Caye,3,False Caye 3,1/31/2019 0:00,26.488,0
False Caye,3,False Caye 3,1/31/2019 0:30,26.488,0
False Caye,3,False Caye 3,1/31/2019 1:00,26.488,0
False Caye,3,False Caye 3,1/31/2019 1:30,26.488,0
False Caye,3,False Caye 3,1/31/2019 2:00,26.488,0
False Caye,3,False Caye 3,1/31/2019 2:30,26.39,0
False Caye,3,False Caye 3,1/31/2019 3:00,26.39,0
False Caye,3,False Caye 3,1/31/2019 3:30,26.39,0
False Caye,3,False Caye 3,1/31/2019 4:00,26.292,0
False Caye,3,False Caye 3,1/31/2019 4:30,26.292,0
False Caye,3,False Caye 3,1/31/2019 5:00,26.292,0
False Caye,3,False Caye 3,1/31/2019 5:30,26.292,0
False Caye,3,False Caye 3,1/31/2019 6:00,26.292,0
False Caye,3,False Caye 3,1/31/2019 6:30,26.292,0
False Caye,3,False Caye 3,1/31/2019 7:00,26.292,0
False Caye,3,False Caye 3,1/31/2019 7:30,26.292,0
False Caye,3,False Caye 3,1/31/2019 8:00,26.292,0
False Caye,3,False Caye 3,1/31/2019 8:30,26.195,3
False Caye,3,False Caye 3,1/31/2019 9:00,26.195,12
False Caye,3,False Caye 3,1/31/2019 9:30,26,32
False Caye,3,False Caye 3,1/31/2019 10:00,26.097,72
False Caye,3,False Caye 3,1/31/2019 10:30,26.195,144
False Caye,3,False Caye 3,1/31/2019 11:00,26.292,248
False Caye,3,False Caye 3,1/31/2019 11:30,26.488,480
False Caye,3,False Caye 3,1/31/2019 12:00,26.488,400
False Caye,3,False Caye 3,1/31/2019 12:30,26.585,480
False Caye,3,False Caye 3,1/31/2019 13:00,26.683,448
False Caye,3,False Caye 3,1/31/2019 13:30,26.585,336
False Caye,3,False Caye 3,1/31/2019 14:00,26.781,608
False Caye,3,False Caye 3,1/31/2019 14:30,26.879,1152
False Caye,3,False Caye 3,1/31/2019 15:00,26.781,576
False Caye,3,False Caye 3,1/31/2019 15:30,26.781,496
False Caye,3,False Caye 3,1/31/2019 16:00,26.683,160
False Caye,3,False Caye 3,1/31/2019 16:30,26.683,352
False Caye,3,False Caye 3,1/31/2019 17:00,26.683,272
False Caye,3,False Caye 3,1/31/2019 17:30,26.781,232
False Caye,3,False Caye 3,1/31/2019 18:00,26.879,608
False Caye,3,False Caye 3,1/31/2019 18:30,26.879,576
False Caye,3,False Caye 3,1/31/2019 19:00,26.781,99
False Caye,3,False Caye 3,1/31/2019 19:30,26.683,32
False Caye,3,False Caye 3,1/31/2019 20:00,26.585,0
False Caye,3,False Caye 3,1/31/2019 20:30,26.488,0
False Caye,3,False Caye 3,1/31/2019 21:00,26.39,0
False Caye,3,False Caye 3,1/31/2019 21:30,26.39,0
False Caye,3,False Caye 3,1/31/2019 22:00,26.292,0
False Caye,3,False Caye 3,1/31/2019 22:30,26.292,0
False Caye,3,False Caye 3,1/31/2019 23:00,26.292,0
False Caye,3,False Caye 3,1/31/2019 23:30,26.195,0
False Caye,3,False Caye 3,2/1/2019 0:00,26.195,0
False Caye,3,False Caye 3,2/1/2019 0:30,26.195,0
False Caye,3,False Caye 3,2/1/2019 1:00,26.195,0
False Caye,3,False Caye 3,2/1/2019 1:30,26.195,0
False Caye,3,False Caye 3,2/1/2019 2:00,26.097,0
False Caye,3,False Caye 3,2/1/2019 2:30,26.097,0
False Caye,3,False Caye 3,2/1/2019 3:00,26.097,0
False Caye,3,False Caye 3,2/1/2019 3:30,26.097,0
False Caye,3,False Caye 3,2/1/2019 4:00,26.097,0
False Caye,3,False Caye 3,2/1/2019 4:30,26.097,0
False Caye,3,False Caye 3,2/1/2019 5:00,26.097,0
False Caye,3,False Caye 3,2/1/2019 5:30,26.097,0
False Caye,3,False Caye 3,2/1/2019 6:00,26.097,0
False Caye,3,False Caye 3,2/1/2019 6:30,26.097,0
False Caye,3,False Caye 3,2/1/2019 7:00,26.097,0
False Caye,3,False Caye 3,2/1/2019 7:30,26.097,0
False Caye,3,False Caye 3,2/1/2019 8:00,26.097,0
False Caye,3,False Caye 3,2/1/2019 8:30,26.195,9
False Caye,3,False Caye 3,2/1/2019 9:00,26.292,81
False Caye,3,False Caye 3,2/1/2019 9:30,26.195,120
False Caye,3,False Caye 3,2/1/2019 10:00,26.195,75
False Caye,3,False Caye 3,2/1/2019 10:30,26.292,368
False Caye,3,False Caye 3,2/1/2019 11:00,26.488,432
False Caye,3,False Caye 3,2/1/2019 11:30,26.488,216
False Caye,3,False Caye 3,2/1/2019 12:00,26.683,448
False Caye,3,False Caye 3,2/1/2019 12:30,26.781,384
False Caye,3,False Caye 3,2/1/2019 13:00,26.977,768
False Caye,3,False Caye 3,2/1/2019 13:30,26.977,672
False Caye,3,False Caye 3,2/1/2019 14:00,26.977,1344
False Caye,3,False Caye 3,2/1/2019 14:30,27.075,864
False Caye,3,False Caye 3,2/1/2019 15:00,26.977,1728
False Caye,3,False Caye 3,2/1/2019 15:30,27.075,2688
False Caye,3,False Caye 3,2/1/2019 16:00,27.075,1024
False Caye,3,False Caye 3,2/1/2019 16:30,27.173,992
False Caye,3,False Caye 3,2/1/2019 17:00,27.272,608
False Caye,3,False Caye 3,2/1/2019 17:30,27.37,1152
False Caye,3,False Caye 3,2/1/2019 18:00,27.468,576
False Caye,3,False Caye 3,2/1/2019 18:30,27.567,240
False Caye,3,False Caye 3,2/1/2019 19:00,27.567,113
False Caye,3,False Caye 3,2/1/2019 19:30,27.468,25
False Caye,3,False Caye 3,2/1/2019 20:00,27.37,0
False Caye,3,False Caye 3,2/1/2019 20:30,27.272,0
False Caye,3,False Caye 3,2/1/2019 21:00,27.272,0
False Caye,3,False Caye 3,2/1/2019 21:30,27.272,0
False Caye,3,False Caye 3,2/1/2019 22:00,27.173,0
False Caye,3,False Caye 3,2/1/2019 22:30,27.075,0
False Caye,3,False Caye 3,2/1/2019 23:00,27.075,0
False Caye,3,False Caye 3,2/1/2019 23:30,26.977,0
False Caye,3,False Caye 3,2/2/2019 0:00,26.879,0
False Caye,3,False Caye 3,2/2/2019 0:30,26.781,0
False Caye,3,False Caye 3,2/2/2019 1:00,26.781,0
False Caye,3,False Caye 3,2/2/2019 1:30,26.781,0
False Caye,3,False Caye 3,2/2/2019 2:00,26.683,0
False Caye,3,False Caye 3,2/2/2019 2:30,26.683,0
False Caye,3,False Caye 3,2/2/2019 3:00,26.683,0
False Caye,3,False Caye 3,2/2/2019 3:30,26.683,0
False Caye,3,False Caye 3,2/2/2019 4:00,26.585,0
False Caye,3,False Caye 3,2/2/2019 4:30,26.585,0
False Caye,3,False Caye 3,2/2/2019 5:00,26.488,0
False Caye,3,False Caye 3,2/2/2019 5:30,26.488,0
False Caye,3,False Caye 3,2/2/2019 6:00,26.488,0
False Caye,3,False Caye 3,2/2/2019 6:30,26.488,0
False Caye,3,False Caye 3,2/2/2019 7:00,26.488,0
False Caye,3,False Caye 3,2/2/2019 7:30,26.488,0
False Caye,3,False Caye 3,2/2/2019 8:00,26.39,0
False Caye,3,False Caye 3,2/2/2019 8:30,26.39,7
False Caye,3,False Caye 3,2/2/2019 9:00,26.488,39
False Caye,3,False Caye 3,2/2/2019 9:30,26.488,160
False Caye,3,False Caye 3,2/2/2019 10:00,26.488,152
False Caye,3,False Caye 3,2/2/2019 10:30,26.585,384
False Caye,3,False Caye 3,2/2/2019 11:00,26.683,352
False Caye,3,False Caye 3,2/2/2019 11:30,26.781,384
False Caye,3,False Caye 3,2/2/2019 12:00,26.879,1216
False Caye,3,False Caye 3,2/2/2019 12:30,27.075,576
False Caye,3,False Caye 3,2/2/2019 13:00,27.272,1600
False Caye,3,False Caye 3,2/2/2019 13:30,27.37,1088
False Caye,3,False Caye 3,2/2/2019 14:00,27.272,960
False Caye,3,False Caye 3,2/2/2019 14:30,27.173,1024
False Caye,3,False Caye 3,2/2/2019 15:00,27.272,960
False Caye,3,False Caye 3,2/2/2019 15:30,27.272,480
False Caye,3,False Caye 3,2/2/2019 16:00,27.468,2048
False Caye,3,False Caye 3,2/2/2019 16:30,27.468,1536
False Caye,3,False Caye 3,2/2/2019 17:00,27.468,992
False Caye,3,False Caye 3,2/2/2019 17:30,27.37,960
False Caye,3,False Caye 3,2/2/2019 18:00,27.37,672
False Caye,3,False Caye 3,2/2/2019 18:30,27.272,304
False Caye,3,False Caye 3,2/2/2019 19:00,27.272,248
False Caye,3,False Caye 3,2/2/2019 19:30,27.173,34
False Caye,3,False Caye 3,2/2/2019 20:00,27.075,0
False Caye,3,False Caye 3,2/2/2019 20:30,26.977,0
False Caye,3,False Caye 3,2/2/2019 21:00,26.977,0
False Caye,3,False Caye 3,2/2/2019 21:30,26.879,0
False Caye,3,False Caye 3,2/2/2019 22:00,26.879,0
False Caye,3,False Caye 3,2/2/2019 22:30,26.781,0
False Caye,3,False Caye 3,2/2/2019 23:00,26.683,0
False Caye,3,False Caye 3,2/2/2019 23:30,26.683,0
False Caye,3,False Caye 3,2/3/2019 0:00,26.683,0
False Caye,3,False Caye 3,2/3/2019 0:30,26.683,0
False Caye,3,False Caye 3,2/3/2019 1:00,26.683,0
False Caye,3,False Caye 3,2/3/2019 1:30,26.683,0
False Caye,3,False Caye 3,2/3/2019 2:00,26.683,0
False Caye,3,False Caye 3,2/3/2019 2:30,26.683,0
False Caye,3,False Caye 3,2/3/2019 3:00,26.585,0
False Caye,3,False Caye 3,2/3/2019 3:30,26.488,0
False Caye,3,False Caye 3,2/3/2019 4:00,26.488,0
False Caye,3,False Caye 3,2/3/2019 4:30,26.488,0
False Caye,3,False Caye 3,2/3/2019 5:00,26.488,0
False Caye,3,False Caye 3,2/3/2019 5:30,26.488,0
False Caye,3,False Caye 3,2/3/2019 6:00,26.488,0
False Caye,3,False Caye 3,2/3/2019 6:30,26.488,0
False Caye,3,False Caye 3,2/3/2019 7:00,26.585,0
False Caye,3,False Caye 3,2/3/2019 7:30,26.585,0
False Caye,3,False Caye 3,2/3/2019 8:00,26.488,0
False Caye,3,False Caye 3,2/3/2019 8:30,26.488,4
False Caye,3,False Caye 3,2/3/2019 9:00,26.585,34
False Caye,3,False Caye 3,2/3/2019 9:30,26.585,81
False Caye,3,False Caye 3,2/3/2019 10:00,26.585,128
False Caye,3,False Caye 3,2/3/2019 10:30,26.683,232
False Caye,3,False Caye 3,2/3/2019 11:00,26.683,77
False Caye,3,False Caye 3,2/3/2019 11:30,26.879,416
False Caye,3,False Caye 3,2/3/2019 12:00,26.977,464
False Caye,3,False Caye 3,2/3/2019 12:30,27.173,352
False Caye,3,False Caye 3,2/3/2019 13:00,27.272,432
False Caye,3,False Caye 3,2/3/2019 13:30,27.272,1088
False Caye,3,False Caye 3,2/3/2019 14:00,27.37,960
False Caye,3,False Caye 3,2/3/2019 14:30,27.37,192
False Caye,3,False Caye 3,2/3/2019 15:00,27.567,368
False Caye,3,False Caye 3,2/3/2019 15:30,27.567,3840
False Caye,3,False Caye 3,2/3/2019 16:00,27.272,152
False Caye,3,False Caye 3,2/3/2019 16:30,27.567,1344
False Caye,3,False Caye 3,2/3/2019 17:00,27.567,864
False Caye,3,False Caye 3,2/3/2019 17:30,27.567,512
False Caye,3,False Caye 3,2/3/2019 18:00,27.567,432
False Caye,3,False Caye 3,2/3/2019 18:30,27.468,320
False Caye,3,False Caye 3,2/3/2019 19:00,27.468,152
False Caye,3,False Caye 3,2/3/2019 19:30,27.272,32
False Caye,3,False Caye 3,2/3/2019 20:00,27.173,0
False Caye,3,False Caye 3,2/3/2019 20:30,27.075,0
False Caye,3,False Caye 3,2/3/2019 21:00,27.075,0
False Caye,3,False Caye 3,2/3/2019 21:30,26.977,0
False Caye,3,False Caye 3,2/3/2019 22:00,26.977,0
False Caye,3,False Caye 3,2/3/2019 22:30,26.879,0
False Caye,3,False Caye 3,2/3/2019 23:00,26.879,0
False Caye,3,False Caye 3,2/3/2019 23:30,26.879,0
False Caye,3,False Caye 3,2/4/2019 0:00,26.781,0
False Caye,3,False Caye 3,2/4/2019 0:30,26.781,0
False Caye,3,False Caye 3,2/4/2019 1:00,26.781,0
False Caye,3,False Caye 3,2/4/2019 1:30,26.781,0
False Caye,3,False Caye 3,2/4/2019 2:00,26.781,0
False Caye,3,False Caye 3,2/4/2019 2:30,26.683,0
False Caye,3,False Caye 3,2/4/2019 3:00,26.683,0
False Caye,3,False Caye 3,2/4/2019 3:30,26.683,0
False Caye,3,False Caye 3,2/4/2019 4:00,26.683,0
False Caye,3,False Caye 3,2/4/2019 4:30,26.683,0
